1704262320000,45173.20000000,45181.10000000,45164.74000000,45181.10000000,29.43286000,1704262379999,1329549.39955240,711,15.31944000,692012.14054620,0
1704262380000,45181.10000000,45200.00000000,45181.09000000,45200.00000000,14.28635000,1704262439999,645627.07180380,583,11.84731000,535389.55653890,0
1704262440000,45199.99000000,45204.02000000,45199.99000000,45204.02000000,7.73808000,1704262499999,349784.22916870,434,6.75999000,305570.87201100,0
1704262500000,45204.01000000,45217.28000000,45204.01000000,45217.28000000,19.84762000,1704262559999,897388.93288690,653,16.50711000,746342.99911830,0
1704262560000,45217.27000000,45217.28000000,45217.27000000,45217.28000000,9.77175000,1704262619999,441851.92858490,279,7.04624000,318611.80702720,0
1704262620000,45217.28000000,45221.77000000,45217.27000000,45221.76000000,11.82544000,1704262679999,534723.06477840,477,3.73624000,168950.73188860,0
1704262680000,45221.76000000,45258.24000000,45221.76000000,45258.24000000,24.33188000,1704262739999,1100783.25468670,820,19.72521000,892360.82816450,0
1704262740000,45258.23000000,45271.10000000,45258.23000000,45271.09000000,11.03632000,1704262799999,499569.83582460,481,8.52820000,386035.31842560,0
1704262800000,45271.09000000,45295.97000000,45271.09000000,45285.12000000,21.58271000,1704262859999,977440.69561820,945,10.70184000,484638.54732090,0
1704262860000,45285.12000000,45295.00000000,45285.11000000,45294.99000000,9.57138000,1704262919999,433467.31867540,683,6.71878000,304281.50237850,0
1704262920000,45295.00000000,45299.64000000,45289.33000000,45297.11000000,14.70999000,1704262979999,666287.49038240,683,9.69293000,439034.64331870,0
1704262980000,45297.12000000,45297.12000000,45271.11000000,45287.28000000,32.99786000,1704263039999,1494344.57670760,1026,12.57995000,569600.20543650,0
1704263040000,45287.27000000,45293.70000000,45287.27000000,45288.84000000,11.31667000,1704263099999,512520.49447470,429,7.56877000,342776.71350190,0
1704263100000,45288.85000000,45302.26000000,45288.84000000,45302.25000000,33.68638000,1704263159999,1525972.07654220,670,31.52756000,1428173.34725940,0
1704263160000,45302.26000000,45302.26000000,45274.56000000,45279.04000000,21.34201000,1704263219999,966575.58735560,712,2.29834000,104060.82788710,0
1704263220000,45279.05000000,45279.05000000,45278.96000000,45278.96000000,4.86655000,1704263279999,220352.58223420,305,3.23654000,146547.31688380,0
1704263280000,45278.96000000,45289.38000000,45278.96000000,45289.38000000,9.41800000,1704263339999,426521.13416980,485,2.86721000,129841.23069240,0
1704263340000,45289.38000000,45289.38000000,45286.32000000,45286.33000000,23.52220000,1704263399999,1065273.89581590,437,6.00516000,271953.39184530,0
1704263400000,45286.32000000,45286.33000000,45252.12000000,45252.12000000,25.10727000,1704263459999,1136691.72519060,902,1.50681000,68203.35042180,0
1704263460000,45252.12000000,45261.12000000,45252.12000000,45261.11000000,15.42840000,1704263519999,698201.30169550,534,10.87119000,491972.18439080,0
